id,class,order,family,species,iucn,criteria,population,systems,realm
64246,Reptilia,Squamata,Scincidae,Scincella silvicola,LC,,Stable,Terrestrial,Nearctic|Neotropical
64247,Reptilia,Squamata,Teiidae,Holcosus chaitzami,DD,,Unknown,Terrestrial,Neotropical
64248,Reptilia,Squamata,Teiidae,Aspidoscelis angusticeps,LC,,Stable,Terrestrial,Neotropical
64250,Reptilia,Squamata,Teiidae,Aspidoscelis bacatus,LC,,Stable,Terrestrial,Neotropical
64251,Reptilia,Squamata,Teiidae,Aspidoscelis burti,LC,,Stable,Terrestrial,Nearctic|Neotropical
64252,Reptilia,Squamata,Teiidae,Aspidoscelis calidipes,LC,,Unknown,Terrestrial,Neotropical
64253,Reptilia,Squamata,Teiidae,Aspidoscelis canus,LC,,Stable,Terrestrial,Nearctic
64254,Reptilia,Squamata,Teiidae,Aspidoscelis carmenensis,LC,,Stable,Terrestrial,Nearctic
64255,Reptilia,Squamata,Teiidae,Aspidoscelis catalinensis,VU,D2,Stable,Terrestrial,Nearctic
64256,Reptilia,Squamata,Teiidae,Aspidoscelis celeripes,LC,,Stable,Terrestrial,Nearctic
64257,Reptilia,Squamata,Teiidae,Aspidoscelis ceralbensis,LC,,Stable,Terrestrial,Neotropical
64258,Reptilia,Squamata,Teiidae,Aspidoscelis communis,LC,,Stable,Terrestrial,Neotropical
64259,Reptilia,Squamata,Teiidae,Aspidoscelis costatus,LC,,Stable,Terrestrial,Nearctic|Neotropical
64260,Reptilia,Squamata,Teiidae,Aspidoscelis cozumela,LC,,Stable,Terrestrial,Neotropical
64261,Reptilia,Squamata,Teiidae,Aspidoscelis danheimae,LC,,Stable,Terrestrial,Nearctic
64263,Reptilia,Squamata,Teiidae,Aspidoscelis espiritensis,LC,,Stable,Terrestrial,Neotropical
64264,Reptilia,Squamata,Teiidae,Aspidoscelis exsanguis,LC,,Stable,Terrestrial,Nearctic
64265,Reptilia,Squamata,Teiidae,Aspidoscelis flagellicauda,LC,,Stable,Terrestrial,Nearctic
64266,Reptilia,Squamata,Teiidae,Aspidoscelis franciscensis,LC,,Stable,Terrestrial,Neotropical
64267,Reptilia,Squamata,Teiidae,Aspidoscelis gularis,LC,,Stable,Terrestrial,Nearctic|Neotropical
64268,Reptilia,Squamata,Teiidae,Aspidoscelis guttata,LC,,Stable,Terrestrial,Neotropical
64271,Reptilia,Squamata,Teiidae,Aspidoscelis labialis,VU,B1ab(iii),Decreasing,Terrestrial,Nearctic
64272,Reptilia,Squamata,Teiidae,Aspidoscelis laredoensis,LC,,Stable,Terrestrial,Nearctic
64273,Reptilia,Squamata,Teiidae,Aspidoscelis lineattissimus,LC,,Stable,Terrestrial,Nearctic|Neotropical
64274,Reptilia,Squamata,Teiidae,Aspidoscelis martyris,VU,D2,Stable,Terrestrial,Neotropical
64275,Reptilia,Squamata,Teiidae,Aspidoscelis maslini,LC,,Stable,Terrestrial,Neotropical
64276,Reptilia,Squamata,Teiidae,Aspidoscelis mexicana,LC,,Stable,Terrestrial,Neotropical
64277,Reptilia,Squamata,Teiidae,Aspidoscelis motaguae,LC,,Stable,Terrestrial,Neotropical
64278,Reptilia,Squamata,Teiidae,Aspidoscelis neomexicana,LC,,Stable,Terrestrial,Nearctic
64279,Reptilia,Squamata,Teiidae,Aspidoscelis neotesselata,NT,,Decreasing,Terrestrial,Nearctic
64280,Reptilia,Squamata,Teiidae,Aspidoscelis opatae,DD,,Unknown,Terrestrial,Nearctic
64282,Reptilia,Squamata,Teiidae,Aspidoscelis parvisocia,LC,,Stable,Terrestrial,Neotropical
64283,Reptilia,Squamata,Teiidae,Aspidoscelis pictus,LC,,Stable,Terrestrial,Nearctic
64284,Reptilia,Squamata,Teiidae,Aspidoscelis rodecki,NT,,Unknown,Terrestrial,Neotropical
64285,Reptilia,Squamata,Teiidae,Aspidoscelis sackii,LC,,Stable,Terrestrial,Neotropical
64286,Reptilia,Squamata,Teiidae,Aspidoscelis septemvittata,LC,,Stable,Terrestrial,Nearctic
64287,Reptilia,Squamata,Teiidae,Aspidoscelis sexlineata,LC,,Stable,Terrestrial,Nearctic|Neotropical
64288,Reptilia,Squamata,Teiidae,Aspidoscelis sonorae,LC,,Stable,Terrestrial,Nearctic
64290,Reptilia,Squamata,Teiidae,Aspidoscelis tigris,LC,,Stable,Terrestrial,Nearctic|Neotropical
64291,Reptilia,Squamata,Teiidae,Aspidoscelis uniparens,LC,,Stable,Terrestrial,Nearctic
64292,Reptilia,Squamata,Teiidae,Aspidoscelis velox,LC,,Stable,Terrestrial,Nearctic
64293,Reptilia,Squamata,Tropidophiidae,Exiliboa placata,VU,B1ab(iii),Decreasing,Terrestrial,Neotropical
64294,Reptilia,Squamata,Typhlopidae,Amerotyphlops microstomus,LC,,Stable,Terrestrial,Neotropical
64295,Reptilia,Squamata,Typhlopidae,Amerotyphlops tenuis,LC,,Unknown,Terrestrial,Neotropical
64296,Reptilia,Squamata,Viperidae,Agkistrodon bilineatus,NT,A2cd,Decreasing,Terrestrial,Neotropical
64297,Reptilia,Squamata,Viperidae,Agkistrodon contortrix,LC,,Stable,Terrestrial,Nearctic
64298,Reptilia,Squamata,Viperidae,Agkistrodon piscivorus,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical
64299,Reptilia,Squamata,Viperidae,Agkistrodon taylori,LC,,Unknown,Terrestrial,Nearctic|Neotropical
64300,Reptilia,Squamata,Viperidae,Atropoides nummifer,LC,,Stable,Terrestrial,Nearctic|Neotropical
64301,Reptilia,Squamata,Viperidae,Atropoides olmec,LC,,Stable,Terrestrial,Neotropical
64302,Reptilia,Squamata,Viperidae,Bothriechis aurifer,VU,"B1ab(iii,v)",Decreasing,Terrestrial,Neotropical
64303,Reptilia,Squamata,Viperidae,Bothriechis bicolor,LC,,Stable,Terrestrial,Neotropical
64304,Reptilia,Squamata,Viperidae,Bothriechis rowleyi,VU,B1ab(iii)+2ab(iii),Decreasing,Terrestrial,Neotropical
64305,Reptilia,Squamata,Viperidae,Mixcoatlus barbouri,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
64306,Reptilia,Squamata,Viperidae,Cerrophidion petlalcalensis,DD,,Stable,Terrestrial,Neotropical
64307,Reptilia,Squamata,Viperidae,Cerrophidion tzotzilorum,LC,,Stable,Terrestrial,Neotropical
64308,Reptilia,Squamata,Viperidae,Crotalus adamanteus,LC,,Decreasing,Terrestrial,Nearctic|Neotropical
64309,Reptilia,Squamata,Viperidae,Crotalus angelensis,LC,,Stable,Terrestrial,Nearctic
64310,Reptilia,Squamata,Viperidae,Crotalus aquilus,LC,,Decreasing,Terrestrial,Nearctic|Neotropical
64311,Reptilia,Squamata,Viperidae,Crotalus atrox,LC,,Stable,Terrestrial,Nearctic|Neotropical
64312,Reptilia,Squamata,Viperidae,Crotalus basiliscus,LC,,Stable,Terrestrial,Nearctic|Neotropical
64313,Reptilia,Squamata,Viperidae,Crotalus caliginis,LC,,Stable,Terrestrial,Nearctic
64314,Reptilia,Squamata,Viperidae,Crotalus catalinensis,CR,B1ab(v),Decreasing,Terrestrial,Nearctic
64315,Reptilia,Squamata,Viperidae,Crotalus cerastes,LC,,Stable,Terrestrial,Nearctic
64316,Reptilia,Squamata,Viperidae,Crotalus enyo,LC,,Stable,Terrestrial,Nearctic|Neotropical
64317,Reptilia,Squamata,Viperidae,Crotalus estebanensis,LC,,Stable,Terrestrial,Nearctic
64318,Reptilia,Squamata,Viperidae,Crotalus horridus,LC,,Decreasing,Terrestrial,Nearctic
64319,Reptilia,Squamata,Viperidae,Crotalus intermedius,LC,,Stable,Terrestrial,Nearctic|Neotropical
64320,Reptilia,Squamata,Viperidae,Crotalus lannomi,DD,,Unknown,Terrestrial,Neotropical
64321,Reptilia,Squamata,Viperidae,Crotalus lepidus,LC,,Stable,Terrestrial,Nearctic|Neotropical
64322,Reptilia,Squamata,Viperidae,Crotalus lorenzoensis,LC,,Stable,Terrestrial,Nearctic
64323,Reptilia,Squamata,Viperidae,Crotalus mitchellii,LC,,Stable,Terrestrial,Nearctic|Neotropical
64324,Reptilia,Squamata,Viperidae,Crotalus molossus,LC,,Stable,Terrestrial,Nearctic|Neotropical
64325,Reptilia,Squamata,Viperidae,Crotalus muertensis,LC,,Stable,Terrestrial,Nearctic
64326,Reptilia,Squamata,Viperidae,Crotalus oreganus,LC,,Stable,Terrestrial,Nearctic
64327,Reptilia,Squamata,Viperidae,Crotalus polystictus,LC,,Decreasing,Terrestrial,Nearctic|Neotropical
64328,Reptilia,Squamata,Viperidae,Crotalus pricei,LC,,Stable,Terrestrial,Nearctic|Neotropical
64329,Reptilia,Squamata,Viperidae,Crotalus pusillus,EN,B1ab(iii),Unknown,Terrestrial,Neotropical
64330,Reptilia,Squamata,Viperidae,Crotalus ravus,LC,,Stable,Terrestrial,Nearctic|Neotropical
64331,Reptilia,Squamata,Viperidae,Crotalus ruber,LC,,Decreasing,Terrestrial,Nearctic|Neotropical
64332,Reptilia,Squamata,Viperidae,Crotalus scutulatus,LC,,Stable,Terrestrial,Nearctic|Neotropical
64333,Reptilia,Squamata,Viperidae,Crotalus stejnegeri,VU,B1ab(iii),Decreasing,Terrestrial,Nearctic|Neotropical
64334,Reptilia,Squamata,Viperidae,Crotalus tancitarensis,DD,,Unknown,Terrestrial,Neotropical
64335,Reptilia,Squamata,Viperidae,Crotalus tigris,LC,,Stable,Terrestrial,Nearctic|Neotropical
64336,Reptilia,Squamata,Viperidae,Crotalus tortugensis,LC,,Stable,Terrestrial,Nearctic
64337,Reptilia,Squamata,Viperidae,Crotalus transversus,LC,,Stable,Terrestrial,Neotropical
64338,Reptilia,Squamata,Viperidae,Crotalus triseriatus,LC,,Stable,Terrestrial,Nearctic|Neotropical
64339,Reptilia,Squamata,Viperidae,Crotalus viridis,LC,,Stable,Terrestrial,Nearctic
64340,Reptilia,Squamata,Viperidae,Mixcoatlus melanurus,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
64341,Reptilia,Squamata,Viperidae,Ophryacus undulatus,VU,B1ab(iii),Decreasing,Terrestrial,Nearctic|Neotropical
64342,Reptilia,Squamata,Viperidae,Porthidium dunni,LC,,Stable,Terrestrial,Neotropical
64343,Reptilia,Squamata,Viperidae,Porthidium hespere,DD,,Unknown,Terrestrial,Neotropical
64344,Reptilia,Squamata,Viperidae,Porthidium nasutum,LC,,Stable,Terrestrial,Neotropical
64345,Reptilia,Squamata,Viperidae,Porthidium yucatanicum,LC,,Unknown,Terrestrial,Neotropical
64346,Reptilia,Squamata,Viperidae,Sistrurus catenatus,LC,,Unknown,Terrestrial,Nearctic
64347,Reptilia,Squamata,Viperidae,Sistrurus miliarius,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical
64348,Reptilia,Squamata,Xantusiidae,Lepidophyma chicoasensis,DD,,Unknown,Terrestrial,Neotropical
64349,Reptilia,Squamata,Xantusiidae,Lepidophyma dontomasi,DD,,Unknown,Terrestrial,Neotropical
64350,Reptilia,Squamata,Xantusiidae,Lepidophyma gaigeae,VU,B1ab(iii),Decreasing,Terrestrial,Nearctic|Neotropical
64351,Reptilia,Squamata,Xantusiidae,Lepidophyma lineri,DD,,Unknown,Terrestrial,Neotropical
64352,Reptilia,Squamata,Xantusiidae,Lepidophyma lipetzi,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
64353,Reptilia,Squamata,Xantusiidae,Lepidophyma lowei,DD,,Unknown,Terrestrial,Neotropical
64354,Reptilia,Squamata,Xantusiidae,Lepidophyma micropholis,VU,D2,Unknown,Terrestrial,Neotropical
64355,Reptilia,Squamata,Xantusiidae,Lepidophyma occulor,LC,,Stable,Terrestrial,Nearctic|Neotropical
64356,Reptilia,Squamata,Xantusiidae,Lepidophyma pajapanensis,LC,,Stable,Terrestrial,Neotropical
64357,Reptilia,Squamata,Xantusiidae,Lepidophyma radula,DD,,Unknown,Terrestrial,Neotropical
64358,Reptilia,Squamata,Xantusiidae,Lepidophyma sylvaticum,LC,,Decreasing,Terrestrial,Nearctic|Neotropical
64359,Reptilia,Squamata,Xantusiidae,Lepidophyma tarascae,DD,,Unknown,Terrestrial,Neotropical
64360,Reptilia,Squamata,Xantusiidae,Lepidophyma tuxtlae,DD,,Decreasing,Terrestrial,Neotropical
64361,Reptilia,Squamata,Xantusiidae,Xantusia arizonae,LC,,Stable,Terrestrial,Nearctic
64362,Reptilia,Squamata,Xantusiidae,Xantusia bezyi,LC,,Unknown,Terrestrial,Nearctic
64363,Reptilia,Squamata,Xantusiidae,Xantusia bolsonae,DD,,Unknown,Terrestrial,Nearctic
64364,Reptilia,Squamata,Xantusiidae,Xantusia extorris,LC,,Unknown,Terrestrial,Nearctic
64365,Reptilia,Squamata,Xantusiidae,Xantusia gracilis,VU,D2,Unknown,Terrestrial,Nearctic
64366,Reptilia,Squamata,Xantusiidae,Xantusia henshawi,LC,,Stable,Terrestrial,Nearctic
64367,Reptilia,Squamata,Xantusiidae,Xantusia sanchezi,LC,,Unknown,Terrestrial,Nearctic|Neotropical
64368,Reptilia,Squamata,Xantusiidae,Xantusia vigilis,LC,,Stable,Terrestrial,Nearctic|Neotropical
64369,Reptilia,Squamata,Xenosauridae,Xenosaurus grandis,VU,"B1ab(iii,v)",Decreasing,Terrestrial,Neotropical
64370,Reptilia,Squamata,Xenosauridae,Xenosaurus newmanorum,EN,B1ab(iii)+2ab(iii),Decreasing,Terrestrial,Neotropical
64371,Reptilia,Squamata,Xenosauridae,Xenosaurus penai,LC,,Stable,Terrestrial,Neotropical
64372,Reptilia,Squamata,Xenosauridae,Xenosaurus phalaroanthereon,DD,,Stable,Terrestrial,Neotropical
64373,Reptilia,Squamata,Xenosauridae,Xenosaurus platyceps,EN,B1ab(iii),Decreasing,Terrestrial,Nearctic|Neotropical
64374,Reptilia,Squamata,Xenosauridae,Xenosaurus rectocollaris,LC,,Stable,Terrestrial,Neotropical
157244,Reptilia,Squamata,Erycidae,Eryx jaculus,LC,,Decreasing,Terrestrial,Palearctic
157245,Reptilia,Squamata,Lacertidae,Darevskia praticola,NT,,Decreasing,Terrestrial,Palearctic
157246,Reptilia,Squamata,Chamaeleonidae,Chamaeleo chamaeleon,LC,,Stable,Terrestrial,Palearctic
157250,Reptilia,Squamata,Agamidae,Phrynocephalus mystaceus,LC,,Unknown,Terrestrial,Palearctic
157251,Reptilia,Squamata,Colubridae,Zamenis hohenackeri,LC,,Decreasing,Terrestrial,Palearctic
157252,Reptilia,Squamata,Lacertidae,Podarcis cretensis,LC,,Unknown,Terrestrial,Palearctic
157253,Reptilia,Squamata,Psammophiidae,Malpolon insignitus,LC,,Stable,Terrestrial,Palearctic
157255,Reptilia,Squamata,Gekkonidae,Tenuidactylus caspius,LC,,Stable,Terrestrial,Palearctic
157256,Reptilia,Squamata,Natricidae,Natrix tessellata,LC,,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
157257,Reptilia,Squamata,Gekkonidae,Alsophylax pipiens,LC,,Stable,Terrestrial,Palearctic
157258,Reptilia,Squamata,Colubridae,Telescopus fallax,LC,,Unknown,Terrestrial,Palearctic
157260,Reptilia,Squamata,Lacertidae,Eremias arguta,LC,,Stable,Terrestrial,Palearctic
157261,Reptilia,Squamata,Gekkonidae,Hemidactylus turcicus,LC,,Increasing,Terrestrial,Palearctic
157262,Reptilia,Squamata,Psammophiidae,Malpolon monspessulanus,LC,,Stable,Terrestrial,Palearctic
157263,Reptilia,Squamata,Anguidae,Pseudopus apodus,LC,,Stable,Terrestrial,Palearctic
157264,Reptilia,Squamata,Colubridae,Elaphe quatuorlineata,LC,,Unknown,Terrestrial,Palearctic
157265,Reptilia,Squamata,Colubridae,Elaphe sauromates,LC,,Unknown,Terrestrial,Palearctic
157266,Reptilia,Squamata,Colubridae,Zamenis longissimus,LC,,Unknown,Terrestrial,Palearctic
157267,Reptilia,Squamata,Colubridae,Dolichophis caspius,LC,,Unknown,Terrestrial,Palearctic
157268,Reptilia,Squamata,Viperidae,Vipera renardi,NT,A2c,Decreasing,Terrestrial,Palearctic
157269,Reptilia,Squamata,Erycidae,Eryx miliaris,LC,,Decreasing,Terrestrial,Palearctic
157270,Reptilia,Squamata,Colubridae,Hemorrhois nummifer,LC,,Unknown,Terrestrial,Palearctic
157271,Reptilia,Squamata,Lacertidae,Iberolacerta galani,NT,B1b(iii),Unknown,Terrestrial,Palearctic
157273,Reptilia,Squamata,Chamaeleonidae,Chamaeleo africanus,LC,,Stable,Terrestrial,Afrotropical|Palearctic
157274,Reptilia,Squamata,Typhlopidae,Xerotyphlops vermicularis,LC,,Stable,Terrestrial,Palearctic
157275,Reptilia,Squamata,Colubridae,Elaphe dione,LC,,Stable,Terrestrial,Palearctic
157276,Reptilia,Squamata,Lacertidae,Phoenicolacerta troodica,LC,,Stable,Terrestrial,Palearctic
157277,Reptilia,Squamata,Colubridae,Platyceps najadum,LC,,Unknown,Terrestrial,Palearctic
157278,Reptilia,Squamata,Agamidae,Phrynocephalus guttatus,LC,,Decreasing,Terrestrial,Palearctic
157279,Reptilia,Squamata,Lacertidae,Ophisops elegans,LC,,Stable,Terrestrial,Palearctic
157282,Reptilia,Squamata,Viperidae,Gloydius halys,LC,,Unknown,Terrestrial,Palearctic
157283,Reptilia,Squamata,Scincidae,Chalcides ocellatus,LC,,Stable,Terrestrial,Afrotropical|Indomalayan|Palearctic
157284,Reptilia,Squamata,Colubridae,Coronella austriaca,LC,,Decreasing,Terrestrial,Palearctic
157285,Reptilia,Squamata,Colubridae,Hemorrhois ravergieri,LC,,Stable,Terrestrial,Palearctic
157286,Reptilia,Squamata,Lacertidae,Eremias velox,LC,,Stable,Terrestrial,Palearctic
157287,Reptilia,Squamata,Lacertidae,Lacerta strigata,LC,,Decreasing,Terrestrial,Palearctic
157288,Reptilia,Squamata,Lacertidae,Lacerta agilis,LC,,Stable,Terrestrial,Palearctic
157289,Reptilia,Squamata,Scincidae,Eumeces schneiderii,LC,,Stable,Terrestrial,Indomalayan|Palearctic
157290,Reptilia,Squamata,Lacertidae,Podarcis levendis,VU,D2,Stable,Terrestrial,Palearctic
157291,Reptilia,Squamata,Scincidae,Heremites auratus,LC,,Stable,Terrestrial,Palearctic
157292,Reptilia,Squamata,Colubridae,Eirenis modestus,LC,,Stable,Terrestrial,Palearctic
157293,Reptilia,Squamata,Lacertidae,Podarcis tiliguerta,LC,,Unknown,Terrestrial,Palearctic
157294,Reptilia,Squamata,Colubridae,Dolichophis jugularis,LC,,Stable,Terrestrial,Palearctic
157295,Reptilia,Squamata,Viperidae,Macrovipera lebetinus,LC,,Decreasing,Terrestrial,Palearctic
158469,Reptilia,Testudines,Emydidae,Emys trinacris,DD,,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
163414,Reptilia,Testudines,Geoemydidae,Cuora mouhotii,EN,A2cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
163415,Reptilia,Testudines,Geoemydidae,Cyclemys oldhamii,EN,A2cd+4cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
163421,Reptilia,Testudines,Kinosternidae,Kinosternon flavescens,LC,,Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
163423,Reptilia,Testudines,Testudinidae,Centrochelys sulcata,EN,A4bcd,Decreasing,Terrestrial,Afrotropical
163424,Reptilia,Testudines,Chelydridae,Chelydra serpentina,LC,,Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
163429,Reptilia,Testudines,Kinosternidae,Kinosternon baurii,NT,A3cd+4cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
163440,Reptilia,Testudines,Pelomedusidae,Pelusios niger,NT,A4cde; C1,Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical
163444,Reptilia,Testudines,Emydidae,Pseudemys concinna,LC,,Unknown,Terrestrial|Freshwater (=Inland waters),Nearctic
163447,Reptilia,Testudines,Geoemydidae,Cuora bourreti,CR,A2bd+4bd,Decreasing,Terrestrial,Indomalayan
163448,Reptilia,Testudines,Trionychidae,Cycloderma aubryi,VU,A2bd+4bd,Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical
163449,Reptilia,Testudines,Testudinidae,Stigmochelys pardalis,LC,,Unknown,Terrestrial,Afrotropical
163450,Reptilia,Testudines,Kinosternidae,Sternotherus odoratus,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
163451,Reptilia,Testudines,Trionychidae,Apalone spinifera,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
163454,Reptilia,Testudines,Testudinidae,Kinixys lobatsiana,VU,A4cde,Decreasing,Terrestrial,Afrotropical
163458,Reptilia,Testudines,Geoemydidae,Batagur borneoensis,CR,A2cd,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine,Indomalayan
163463,Reptilia,Testudines,Geoemydidae,Cuora picturata,CR,A2bd+4bd,Decreasing,Terrestrial,Indomalayan
163467,Reptilia,Testudines,Emydidae,Chrysemys picta,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
164562,Reptilia,Squamata,Lacertidae,Acanthodactylus harranensis,CR,"B1ab(iii,v)+2ab(iii,v)",Decreasing,Terrestrial,Palearctic
164563,Reptilia,Squamata,Lacertidae,Darevskia rostombekowi,EN,"B1ab(i,iii)",Decreasing,Terrestrial,Palearctic
164564,Reptilia,Squamata,Viperidae,Pseudocerastes fieldi,LC,,Stable,Terrestrial,Palearctic
164565,Reptilia,Squamata,Colubridae,Lytorhynchus ridgewayi,LC,,Unknown,Terrestrial,Indomalayan|Palearctic
164566,Reptilia,Squamata,Psammophiidae,Malpolon moilensis,LC,,Stable,Terrestrial,Afrotropical|Palearctic
164567,Reptilia,Squamata,Agamidae,Trapelus ruderatus,LC,,Stable,Terrestrial,Palearctic
164568,Reptilia,Squamata,Gekkonidae,Microgecko helenae,DD,,Unknown,Terrestrial,Palearctic
164569,Reptilia,Squamata,Gekkonidae,Microgecko latifi,LC,,Stable,Terrestrial,Palearctic
164570,Reptilia,Squamata,Lacertidae,Phoenicolacerta laevis,LC,,Stable,Terrestrial,Palearctic
164571,Reptilia,Squamata,Agamidae,Phrynocephalus interscapularis,LC,,Stable,Terrestrial,Palearctic
164572,Reptilia,Squamata,Colubridae,Eirenis rechingeri,DD,,Unknown,Terrestrial,Palearctic
164573,Reptilia,Squamata,Scincidae,Ophiomorus streeti,LC,,Stable,Terrestrial,Palearctic
164574,Reptilia,Squamata,Colubridae,Lytorhynchus maynardi,LC,,Unknown,Terrestrial,Palearctic
164575,Reptilia,Squamata,Lacertidae,Apathya cappadocica,LC,,Stable,Terrestrial,Palearctic
164576,Reptilia,Squamata,Lacertidae,Darevskia derjugini,NT,,Decreasing,Terrestrial,Palearctic
164577,Reptilia,Squamata,Colubridae,Zamenis persica,DD,,Unknown,Terrestrial,Palearctic
164578,Reptilia,Squamata,Lacertidae,Darevskia unisexualis,NT,,Decreasing,Terrestrial,Palearctic
164579,Reptilia,Squamata,Varanidae,Varanus bengalensis,NT,A2d,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan|Palearctic
164580,Reptilia,Squamata,Sphaerodactylidae,Teratoscincus scincus,LC,,Stable,Terrestrial,Palearctic
164581,Reptilia,Squamata,Eublepharidae,Eublepharis turcmenicus,LC,,Unknown,Terrestrial,Palearctic
164582,Reptilia,Squamata,Agamidae,Saara asmussi,LC,,Unknown,Terrestrial,Palearctic
164583,Reptilia,Squamata,Lacertidae,Eremias pleskei,CR,A2c,Decreasing,Terrestrial,Palearctic
164584,Reptilia,Squamata,Gekkonidae,Stenodactylus slevini,LC,,Stable,Terrestrial,Palearctic
164585,Reptilia,Squamata,Agamidae,Phrynocephalus scutellatus,LC,,Stable,Terrestrial,Palearctic
164586,Reptilia,Squamata,Gekkonidae,Cyrtopodion sistanense,LC,,Unknown,Terrestrial,Palearctic
164587,Reptilia,Squamata,Lacertidae,Darevskia daghestanica,LC,,Stable,Terrestrial,Palearctic
164588,Reptilia,Squamata,Agamidae,Trapelus megalonyx,LC,,Stable,Terrestrial,Palearctic
164589,Reptilia,Squamata,Gekkonidae,Mediodactylus russowii,LC,,Stable,Terrestrial,Palearctic
164590,Reptilia,Squamata,Lacertidae,Acanthodactylus grandis,LC,,Stable,Terrestrial,Palearctic
164591,Reptilia,Squamata,Gekkonidae,Cyrtopodion gastrophole,DD,,Unknown,Terrestrial,Palearctic
164592,Reptilia,Squamata,Gekkonidae,Agamura persica,LC,,Stable,Terrestrial,Indomalayan|Palearctic
164593,Reptilia,Squamata,Colubridae,Spalerosophis diadema,LC,,Stable,Terrestrial,Afrotropical|Palearctic
164595,Reptilia,Squamata,Colubridae,Dolichophis schmidti,LC,,Stable,Terrestrial,Palearctic
164596,Reptilia,Squamata,Lacertidae,Acanthodactylus blanfordii,LC,,Stable,Terrestrial,Palearctic
164597,Reptilia,Squamata,Agamidae,Paralaudakia microlepis,LC,,Stable,Terrestrial,Palearctic
164598,Reptilia,Squamata,Gekkonidae,Alsophylax laevis,CR,A2abc,Decreasing,Terrestrial,Palearctic
